,SRR9162900,SRR9161506,SRR9161509,SRR9161503,SRR9162908,SRR9162903,SRR9162902,SRR9161501,SRR9162899,SRR9161504,SRR9162904,SRR9161505,SRR9162907,SRR9161507,SRR9162906,SRR9162901,SRR9161510,SRR9161502,SRR9162905,SRR9161500
vRhyme_unbinned_75__SRR9161504_69_95,0,0,0,0,0,67,0,0,0,685,0,0,0,0,0,0,0,0,0,10
vRhyme_unbinned_75__SRR9161504_69_99,0,0,0,0,0,33,0,0,0,307,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_75__SRR9161504_69_101,0,0,0,0,0,19,0,0,0,102,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_75__SRR9161504_69_102,0,0,0,0,0,21,0,0,0,130,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_75__SRR9161504_69_104,0,0,0,0,0,48,0,0,0,332,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_75__SRR9161504_69_109,0,0,0,0,0,42,0,0,0,368,0,0,0,0,0,0,0,4,0,16
vRhyme_unbinned_75__SRR9161504_69_110,0,0,0,0,8,29,0,0,0,262,0,0,0,0,0,0,148,0,0,0
vRhyme_unbinned_75__SRR9161504_69_114,0,0,0,0,8,39,0,0,0,422,2,6,0,0,0,0,539,6,0,0
vRhyme_unbinned_75__SRR9161504_69_116,0,0,0,0,0,22,0,0,0,226,0,3,0,0,0,0,2,0,0,1
vRhyme_unbinned_75__SRR9161504_69_117,0,0,0,0,2,33,0,0,0,327,0,1,0,0,0,0,430,6,0,0
vRhyme_unbinned_75__SRR9161504_69_119,0,0,0,0,0,33,0,0,0,106,0,1,0,0,0,0,0,0,0,0
vRhyme_unbinned_75__SRR9161504_69_120,0,0,0,0,1,18,0,0,0,32,0,0,0,0,0,0,19,0,0,0
vRhyme_unbinned_75__SRR9161504_69_124,0,0,0,0,13,41,0,0,0,86,0,6,0,0,0,0,135,7,0,4
vRhyme_unbinned_75__SRR9161504_69_127,0,0,0,0,1,111,0,0,0,755,0,0,0,0,0,0,0,0,0,18
vRhyme_unbinned_75__SRR9161504_69_129,0,0,0,0,8,59,0,0,0,461,0,27,0,0,0,0,640,12,0,2
vRhyme_unbinned_75__SRR9161504_69_131,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_75__SRR9161504_69_133,0,0,0,0,1,42,0,0,0,181,0,5,0,0,0,2,0,5,0,0
vRhyme_bin_19__SRR9161504_569_4,0,20,0,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,2,0
vRhyme_bin_19__SRR9161504_860_15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_42__SRR9161504_3_fragment_2_149,16,0,0,0,253,212,0,2,1,754,0,0,0,0,0,0,105,0,2,0
vRhyme_unbinned_42__SRR9161504_3_fragment_2_156,0,0,0,0,117,103,0,0,296,368,0,0,0,0,0,0,29,0,0,6221
vRhyme_unbinned_42__SRR9161504_3_fragment_2_157,0,0,0,0,28,29,0,0,79,126,0,0,0,0,0,0,10,0,0,1462
vRhyme_unbinned_42__SRR9161504_3_fragment_2_165,0,0,0,0,5,16,0,0,0,17,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_114__SRR9161504_234_fragment_1_3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_114__SRR9161504_234_fragment_1_4,0,0,0,0,0,14,0,0,0,17,0,0,0,0,0,0,0,0,0,1
vRhyme_unbinned_114__SRR9161504_234_fragment_1_5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_114__SRR9161504_234_fragment_1_8,0,0,0,0,0,55,0,0,2,122,0,0,0,0,0,0,0,0,0,5
vRhyme_unbinned_114__SRR9161504_234_fragment_1_10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_114__SRR9161504_234_fragment_1_12,0,0,0,0,0,49,0,0,0,65,0,0,0,0,0,0,0,0,0,9
vRhyme_unbinned_114__SRR9161504_234_fragment_1_14,0,0,0,0,0,71,0,0,7,108,0,0,0,0,0,0,0,0,0,1
vRhyme_unbinned_114__SRR9161504_234_fragment_1_15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_114__SRR9161504_234_fragment_1_17,0,0,0,0,0,28,0,0,0,60,0,0,0,0,0,0,0,0,0,3
vRhyme_unbinned_114__SRR9161504_234_fragment_1_18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_114__SRR9161504_234_fragment_1_20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_114__SRR9161504_234_fragment_1_22,0,0,0,0,0,33,0,0,2,65,0,0,0,0,0,0,0,0,0,5
vRhyme_unbinned_103__SRR9161504_593_1,0,5,7,7,0,0,0,0,1,33,3,3,0,0,0,11,0,12,0,4
vRhyme_bin_24__SRR9161504_1052_1,2,26,20,8,54,78,4,5,0,74,0,12,16,11,2,21,0,209,0,22
vRhyme_bin_24__SRR9161504_1005_1,0,0,6,1,19,10,0,0,0,8,0,4,0,3,0,0,3,36,0,5
vRhyme_bin_24__SRR9161504_1005_4,0,31,51,27,31,49,7,0,0,134,0,9,12,8,0,23,4,204,0,18
vRhyme_bin_24__SRR9161504_1005_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_24__SRR9161504_1005_11,0,1,5,0,1,17,0,0,0,13,0,0,0,3,1,2,0,26,0,11
vRhyme_bin_24__SRR9161504_1005_13,7,3,10,2,5,12,3,2,0,39,3,6,5,5,0,24,37,307,0,53
vRhyme_bin_24__SRR9161504_1005_15,0,2,24,15,18,34,2,6,2,125,1,23,6,7,3,54,11,257,0,21
vRhyme_bin_24__SRR9161504_1005_16,5,0,4,2,9,17,1,0,0,27,0,9,2,1,1,23,0,61,0,0
vRhyme_bin_24__SRR9161504_1005_19,0,6,6,2,7,11,2,6,0,26,0,1,3,4,0,4,0,29,1,6
vRhyme_bin_24__SRR9161504_1005_21,0,6,12,8,11,19,0,2,0,23,0,2,0,2,2,12,2,31,0,9
vRhyme_bin_24__SRR9161504_1005_22,0,2,2,4,6,12,0,0,0,4,0,2,0,2,1,1,0,14,0,1
vRhyme_bin_15__SRR9161504_316_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_15__SRR9161504_316_3,0,0,0,0,0,5,0,0,3,6,0,0,0,0,0,5,0,0,0,0
vRhyme_bin_15__SRR9161504_316_6,0,2,0,0,0,11,0,0,0,52,0,0,0,0,0,27,0,76,0,0
vRhyme_bin_15__SRR9161504_316_10,0,0,6,0,0,14,0,0,8,73,0,0,2,0,0,27,0,68,0,30
vRhyme_bin_15__SRR9161504_316_15,0,4,11,0,0,16,0,0,7,562,0,0,0,0,0,44,0,153,0,46
vRhyme_bin_15__SRR9161504_316_23,0,8,4,0,0,12,0,0,5,121,0,0,3,0,0,21,0,125,4,16
vRhyme_bin_15__SRR9161504_316_26,0,1,6,1,0,21,0,0,2,280,0,0,2,0,0,14,0,121,0,18
vRhyme_bin_15__SRR9161504_759_17,197,0,0,0,0,9,0,41,38,33,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_15__SRR9161504_759_18,404,27,0,34,0,34,5,458,59,208,0,0,0,0,0,0,0,0,3,87
vRhyme_bin_15__SRR9161504_759_19,210,3,0,0,0,10,0,57,41,51,0,0,0,0,0,0,0,0,2,6
vRhyme_bin_15__SRR9161504_759_20,202,12,0,9,0,18,2,132,45,42,0,0,0,0,0,0,0,0,1,12
vRhyme_bin_15__SRR9161504_759_21,472,39,0,19,0,24,4,208,88,146,2,0,0,0,0,4,0,7,9,43
vRhyme_bin_15__SRR9161504_602_3,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,17,0,7,0,3
vRhyme_bin_15__SRR9161504_602_6,0,0,0,0,0,6,0,0,2,10,0,0,0,0,0,3,0,2,0,0
vRhyme_bin_15__SRR9161504_602_10,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,36,0,0
vRhyme_bin_15__SRR9161504_602_18,0,2,7,0,0,30,0,0,0,97,0,0,0,0,0,24,0,104,0,22
vRhyme_bin_15__SRR9161504_602_28,0,2,7,0,0,19,0,0,2,106,0,0,5,0,0,31,0,60,0,6
vRhyme_unbinned_73__SRR9161504_143_fragment_1_28,0,130,155,2,0,58,0,0,2,385,0,0,57,12,0,0,0,0,10,18
vRhyme_unbinned_73__SRR9161504_143_fragment_1_41,0,0,95,6,0,14,0,0,7,144,0,0,45,0,0,0,0,0,0,15
vRhyme_unbinned_73__SRR9161504_143_fragment_1_42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_73__SRR9161504_143_fragment_1_45,0,0,70,1,0,12,0,0,0,119,0,0,23,0,0,0,0,0,0,4
vRhyme_unbinned_73__SRR9161504_143_fragment_1_47,0,0,47,0,0,8,0,0,0,103,0,0,27,0,0,0,0,0,0,2
vRhyme_unbinned_73__SRR9161504_143_fragment_1_48,0,0,10,0,0,2,0,0,0,18,0,0,1,0,0,0,0,0,0,0
vRhyme_unbinned_73__SRR9161504_143_fragment_1_49,0,0,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,0,0
vRhyme_unbinned_73__SRR9161504_143_fragment_1_50,0,0,8,0,0,13,0,0,0,37,0,0,5,0,0,0,0,0,0,0
vRhyme_unbinned_73__SRR9161504_143_fragment_1_51,0,0,11,0,0,6,0,0,2,15,0,0,4,0,0,0,0,0,0,0
vRhyme_unbinned_73__SRR9161504_143_fragment_1_54,0,0,261,4,0,50,0,0,5,545,0,0,56,0,0,0,0,3,0,20
vRhyme_unbinned_35__SRR9161504_200_fragment_1_5,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_15,0,2,0,0,0,25,0,0,0,18,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_16,0,6,0,0,0,21,0,0,0,40,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_18,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_19,0,41,0,0,0,130,0,0,0,93,0,1,0,0,0,0,0,0,4,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_23,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_28,0,1,0,0,0,31,0,0,0,12,0,0,0,0,0,0,0,0,1,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_30,0,2,0,0,0,27,0,0,0,17,0,0,0,0,0,0,0,0,3,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_31,0,6,0,0,0,28,0,0,0,26,0,0,0,0,0,0,0,0,6,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_35,0,53,4,2,4,146,0,0,0,223,0,0,0,0,0,0,1,0,0,2
vRhyme_unbinned_35__SRR9161504_200_fragment_1_37,0,65,0,0,2,146,0,0,0,152,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_41,0,20,3,2,0,99,1,0,0,105,0,0,0,0,0,8,0,3,2,1
vRhyme_unbinned_35__SRR9161504_200_fragment_1_48,0,31,0,0,0,99,0,0,0,187,0,0,0,0,0,0,0,0,3,0
vRhyme_unbinned_35__SRR9161504_200_fragment_1_50,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9161504_331_fragment_1_27,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0
vRhyme_unbinned_16__SRR9161504_331_fragment_1_30,2,85,151,88,5,25,24,3,5,60,12,55,35,16,35,27,0,111,11,16
vRhyme_unbinned_16__SRR9161504_331_fragment_1_32,0,0,0,0,4,5,5,0,0,2,3,0,3,0,2,10,0,2,4,0
vRhyme_unbinned_16__SRR9161504_331_fragment_1_33,0,211,533,151,54,57,46,2,31,123,57,156,101,51,69,80,0,280,30,38
vRhyme_bin_22__SRR9161504_839_7,12,0,1,0,0,0,0,166,0,24,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_22__SRR9161504_741_5,0,0,0,0,0,0,0,184,0,16,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_22__SRR9161504_741_11,11,0,0,0,0,4,0,300,0,44,0,0,0,0,0,0,0,0,0,1
vRhyme_unbinned_110__SRR9161504_416_fragment_1_10,0,0,0,16,135,67,3,0,342,301,0,2,2,0,0,6,57,9,0,262
vRhyme_unbinned_110__SRR9161504_416_fragment_1_16,0,155,41,5,35,101,2,3,221,504,0,0,31,2,0,30,11,28,15,395
vRhyme_unbinned_14__SRR9161504_4_fragment_1_1,0,0,0,0,45,31,0,0,2,274,0,0,0,0,0,4,19,0,0,5
vRhyme_unbinned_14__SRR9161504_4_fragment_1_3,0,0,0,0,4,3,0,0,12,0,0,0,5,0,0,0,0,0,0,2
vRhyme_unbinned_14__SRR9161504_4_fragment_1_5,0,0,0,0,16,17,0,0,0,68,0,0,0,0,0,0,14,0,0,2
vRhyme_unbinned_14__SRR9161504_4_fragment_1_6,0,5,0,0,43,29,0,0,0,190,0,0,0,0,0,0,17,0,0,0
vRhyme_unbinned_14__SRR9161504_4_fragment_1_7,0,2,0,0,65,49,0,0,2,383,0,0,1,0,0,0,38,7,0,2
vRhyme_unbinned_14__SRR9161504_4_fragment_1_9,0,0,0,0,30,25,0,0,0,125,0,0,0,0,0,0,7,0,0,4
vRhyme_bin_23__SRR9161504_1143_6,0,0,0,36,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_23__SRR9161504_1143_9,0,0,0,107,0,4,0,0,0,166,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_23__SRR9161504_1143_10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_23__SRR9161504_1143_13,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,15,0,83,0,4
vRhyme_bin_23__SRR9161504_1143_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
vRhyme_bin_23__SRR9161504_822_19,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_31__SRR9161504_440_fragment_1_4,2,1,0,3,81,34,1,14,0,38,0,1,0,0,0,7,0,8,0,0
vRhyme_unbinned_31__SRR9161504_440_fragment_1_9,0,0,2,0,125,62,1,0,7,89,1,6,0,0,0,40,2,189,0,0
vRhyme_unbinned_31__SRR9161504_440_fragment_1_10,0,0,0,4,277,155,4,0,2,88,9,20,0,0,0,64,0,391,0,2
vRhyme_unbinned_31__SRR9161504_440_fragment_1_12,5,5,0,11,76,81,3,19,7,25,0,6,0,0,0,34,0,106,0,0
vRhyme_unbinned_31__SRR9161504_440_fragment_1_13,8,7,2,15,131,61,22,46,1,74,0,10,11,0,0,49,0,182,0,2
vRhyme_unbinned_31__SRR9161504_440_fragment_1_17,0,0,0,0,4,50,0,0,0,34,0,0,0,0,0,11,0,102,0,0
vRhyme_unbinned_81__SRR9161504_682_7,2,2,0,0,0,7,0,2,0,14,0,1,2,0,0,0,0,0,0,0
vRhyme_unbinned_81__SRR9161504_682_8,1,0,37,3,0,33,3,8,0,70,0,22,0,0,0,4,0,8,0,26
vRhyme_unbinned_81__SRR9161504_682_10,3,3,29,0,0,48,3,9,5,67,2,11,6,0,0,0,0,7,0,26
vRhyme_unbinned_81__SRR9161504_682_12,6,0,23,6,0,31,1,10,2,28,3,14,1,0,0,2,0,2,0,28
vRhyme_unbinned_81__SRR9161504_682_21,0,0,28,0,0,42,0,8,0,46,8,8,15,0,0,4,0,4,0,26
vRhyme_unbinned_81__SRR9161504_682_24,0,0,2,0,0,7,0,0,0,0,3,0,2,0,0,0,0,0,0,0
vRhyme_unbinned_81__SRR9161504_682_34,0,0,12,0,0,22,0,7,0,27,0,5,1,0,0,4,0,4,0,8
vRhyme_unbinned_7__SRR9161504_166_fragment_1_22,38,683,14,0,10,22,0,289,33,334,0,0,0,213,24,0,11,22,50,55
vRhyme_unbinned_7__SRR9161504_166_fragment_1_25,26,199,6,2,0,13,0,91,31,149,0,2,4,91,13,2,5,11,29,10
vRhyme_unbinned_7__SRR9161504_166_fragment_1_30,3,143,0,0,2,13,0,108,13,77,0,0,2,26,6,0,2,11,10,7
vRhyme_unbinned_12__SRR9161504_81_2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_12__SRR9161504_81_6,0,20,0,0,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_12__SRR9161504_81_7,0,31,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_12__SRR9161504_81_10,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_12__SRR9161504_81_37,0,94,0,0,0,10,0,0,0,221,0,0,0,0,0,0,0,0,4,0
vRhyme_unbinned_12__SRR9161504_81_40,0,61,0,0,0,7,0,0,0,111,0,0,0,0,0,0,0,0,3,0
vRhyme_unbinned_77__SRR9161504_35_fragment_1_75,0,56,42,31,19,9,14,0,40,270,22,81,1,2,0,17,0,51,4,82
vRhyme_unbinned_77__SRR9161504_35_fragment_1_76,0,3,3,1,1,4,4,0,8,12,3,6,2,0,0,3,0,4,2,5
vRhyme_unbinned_77__SRR9161504_35_fragment_1_79,0,9,11,12,7,5,3,0,12,59,0,36,0,0,0,0,0,16,0,38
vRhyme_unbinned_77__SRR9161504_35_fragment_1_81,0,2,5,5,1,0,0,0,6,5,2,4,3,0,0,0,0,3,3,4
vRhyme_unbinned_77__SRR9161504_35_fragment_1_83,0,9,3,7,2,3,0,0,7,65,8,21,3,0,5,0,0,21,1,20
vRhyme_unbinned_77__SRR9161504_35_fragment_1_90,0,33,24,21,10,8,9,0,37,105,5,70,7,0,0,2,0,28,3,50
vRhyme_unbinned_77__SRR9161504_35_fragment_1_91,0,61,41,36,21,14,28,0,38,174,3,110,13,0,0,3,0,50,8,102
vRhyme_unbinned_77__SRR9161504_35_fragment_1_92,0,55,23,30,18,11,13,0,32,168,8,63,6,3,2,5,0,61,0,123
vRhyme_unbinned_107__SRR9161504_1215_2,4,0,0,0,11,4,0,19,31,4,0,0,0,0,0,0,0,0,1,3
vRhyme_unbinned_107__SRR9161504_1215_4,20,0,0,0,44,16,0,85,114,21,0,0,4,0,6,0,5,0,7,23
vRhyme_unbinned_107__SRR9161504_1215_6,19,305,56,0,33,18,0,42,94,59,0,6,55,203,95,5,9,9,105,13
vRhyme_unbinned_64__SRR9161504_303_21,0,0,0,0,0,75,0,0,0,8915,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_23,0,0,0,0,0,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_24,0,0,0,0,0,11,0,0,0,791,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_26,0,0,0,0,0,21,0,0,0,484,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_27,0,0,0,0,0,19,0,0,0,781,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_28,0,0,0,0,0,10,0,0,0,91,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_30,0,0,0,0,0,6,0,0,0,112,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_31,0,0,0,0,0,14,0,0,0,454,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_32,0,0,0,0,0,36,0,0,0,3685,0,0,0,0,0,0,0,0,0,1
vRhyme_unbinned_64__SRR9161504_303_34,0,0,0,0,0,50,0,0,0,3026,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_35,0,0,0,0,0,10,0,0,0,112,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_37,0,0,0,0,0,19,0,0,0,318,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_41,0,0,0,0,0,11,0,0,0,733,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_43,0,0,0,0,0,17,0,0,0,938,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_64__SRR9161504_303_44,0,9,0,0,0,26,0,0,0,1082,0,0,0,0,0,0,0,0,1,0
vRhyme_unbinned_64__SRR9161504_303_45,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_85__SRR9161504_867_fragment_1_6,9,505,15,12,72,280,1,62,30,508,36,69,1,79,34,2,0,15,84,10
vRhyme_unbinned_85__SRR9161504_867_fragment_1_8,4,808,19,37,69,295,15,92,17,278,21,81,4,112,36,0,4,15,84,28
vRhyme_unbinned_85__SRR9161504_867_fragment_1_9,1,263,12,0,19,129,0,26,3,162,13,35,4,34,15,2,0,6,29,4
vRhyme_unbinned_85__SRR9161504_867_fragment_1_10,25,818,28,17,52,205,8,58,37,357,24,84,4,109,26,0,4,18,68,15
vRhyme_unbinned_105__SRR9161504_158_fragment_1_43,0,0,92,44,6,2,0,0,0,194,0,0,0,0,0,21,0,271,0,0
vRhyme_unbinned_105__SRR9161504_158_fragment_1_49,0,0,7,0,0,0,0,0,0,26,0,0,4,0,0,2,0,46,0,0
vRhyme_unbinned_79__SRR9161504_330_3,0,0,0,0,5,3,5,0,7,0,0,0,10,0,9,9,0,0,8,0
vRhyme_unbinned_79__SRR9161504_330_4,11,721,219,43,58,48,10,16,102,41,0,15,56,174,108,98,2,773,74,25
vRhyme_unbinned_79__SRR9161504_330_8,9,384,143,12,48,24,13,41,94,63,0,5,44,85,93,107,0,575,81,8
vRhyme_unbinned_79__SRR9161504_330_9,26,368,139,24,47,19,18,39,122,37,0,2,53,54,84,96,0,627,55,11
vRhyme_unbinned_79__SRR9161504_330_10,3,229,107,11,21,27,7,11,60,26,0,7,33,92,85,62,0,301,50,2
vRhyme_unbinned_79__SRR9161504_330_12,0,4,2,0,13,2,0,0,17,3,0,0,6,0,11,18,0,13,10,0
vRhyme_unbinned_79__SRR9161504_330_13,13,554,234,27,62,43,7,10,100,66,0,8,65,224,120,141,0,611,94,12
vRhyme_unbinned_79__SRR9161504_330_21,4,281,88,8,35,31,4,10,60,20,0,0,54,114,97,85,2,413,43,14
vRhyme_unbinned_79__SRR9161504_330_23,1,50,26,8,20,10,3,0,31,3,0,0,21,25,38,33,0,114,19,2
vRhyme_unbinned_79__SRR9161504_330_25,169,8799,4616,663,788,704,162,655,1704,1252,8,103,1033,3326,2062,1749,10,13449,1037,278
vRhyme_unbinned_9__SRR9161504_106_fragment_2_60,564,63,130,0,50,58,0,1534,7,493,0,0,99,27,13,18,6,39,23,22
vRhyme_unbinned_9__SRR9161504_106_fragment_2_63,1083,620,1348,0,243,179,0,1962,20,1132,18,6,466,870,126,95,100,208,37,105
vRhyme_unbinned_9__SRR9161504_106_fragment_2_65,374,150,260,0,117,48,0,311,16,161,4,0,166,245,40,40,19,61,25,23
vRhyme_unbinned_9__SRR9161504_106_fragment_2_72,228,38,127,0,37,36,0,361,3,155,0,0,101,100,19,24,7,24,9,9
vRhyme_unbinned_54__SRR9161504_53_fragment_1_69,1,2,1,2,1,5,2,0,0,1,2,0,2,2,1,5,0,3,1,0
vRhyme_unbinned_54__SRR9161504_53_fragment_1_70,16,243,264,101,81,144,24,43,18,266,25,138,24,55,35,82,0,459,13,36
vRhyme_unbinned_54__SRR9161504_53_fragment_1_72,0,0,13,0,0,41,0,0,0,28,0,0,3,16,30,3,0,2,0,0
vRhyme_unbinned_15__SRR9161504_91_fragment_1_15,0,81,0,4,0,76,0,0,3,428,0,0,0,0,0,0,0,0,5,20
vRhyme_unbinned_87__SRR9161504_12_fragment_1_8,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,12,11,93,0,0
vRhyme_unbinned_65__SRR9161504_47_6,0,81,0,0,3,2,0,0,0,39,0,0,0,0,0,3,2876,3,29,0
vRhyme_unbinned_65__SRR9161504_47_7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0
vRhyme_unbinned_65__SRR9161504_47_9,0,34,0,0,2,0,0,0,0,14,0,0,0,0,0,0,583,0,8,0
vRhyme_unbinned_65__SRR9161504_47_10,0,42,0,0,5,0,0,0,0,13,0,0,0,0,0,0,1518,0,2,0
vRhyme_unbinned_65__SRR9161504_47_13,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,46,0,12,0
vRhyme_unbinned_65__SRR9161504_47_14,0,42,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,9,0
vRhyme_unbinned_65__SRR9161504_47_18,0,589,0,0,3,8,0,0,0,352,0,0,0,0,0,0,206,3,72,2
vRhyme_unbinned_65__SRR9161504_47_21,0,129,0,0,8,0,0,0,0,75,0,0,0,0,0,0,1095,0,22,0
vRhyme_unbinned_65__SRR9161504_47_22,0,331,0,0,13,13,0,0,0,195,0,0,0,0,0,0,9197,15,47,2
vRhyme_unbinned_65__SRR9161504_47_24,0,463,0,0,9,0,0,0,0,384,0,0,0,0,0,0,6042,9,42,3
vRhyme_unbinned_65__SRR9161504_47_29,0,17,0,0,2,0,0,0,0,19,0,0,0,0,0,0,100,1,9,0
vRhyme_unbinned_65__SRR9161504_47_31,0,60,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,10,1
vRhyme_unbinned_65__SRR9161504_47_32,0,170,0,0,4,1,0,0,0,128,0,0,0,0,0,2,6975,6,37,0
vRhyme_unbinned_65__SRR9161504_47_34,0,63,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,8,0
vRhyme_unbinned_65__SRR9161504_47_36,0,15,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0
vRhyme_unbinned_65__SRR9161504_47_40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
vRhyme_unbinned_65__SRR9161504_47_41,0,116,0,0,0,2,0,0,0,83,0,0,0,0,0,0,0,0,19,4
vRhyme_unbinned_65__SRR9161504_47_50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_65__SRR9161504_47_52,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0
vRhyme_unbinned_65__SRR9161504_47_53,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,12,0
vRhyme_unbinned_65__SRR9161504_47_58,0,23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,8,0
vRhyme_unbinned_65__SRR9161504_47_61,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0
vRhyme_unbinned_65__SRR9161504_47_63,0,182,0,0,2,5,0,0,0,68,0,0,0,0,0,0,3516,0,44,0
vRhyme_unbinned_65__SRR9161504_47_71,0,256,0,0,12,2,0,0,0,146,0,0,0,0,0,0,2515,6,58,0
vRhyme_unbinned_65__SRR9161504_47_73,0,227,0,0,6,0,0,0,0,82,0,0,0,0,0,0,1244,0,58,0
vRhyme_unbinned_65__SRR9161504_47_77,0,202,0,0,23,8,0,0,0,61,0,0,0,0,0,0,5103,10,27,0
